SP500,AAPL,AMZN,FB,GOOG,MSFT
2358.24,144.4499,900.6648,141.49,834.39,65.6899
2358.4299,144.439,901.49,141.44,834.245,65.685
2357.99,144.4299,901.28,141.5,834.5,65.725
2359.0801,144.3899,900.9,141.47,834.26,65.685
2358.78,144.41,900.93,141.5083,834.48,65.72
2359.22,144.39,901.1,141.4553,834.47,65.71
2359.6799,144.43,901.025,141.46,834.21,65.73
2359.6599,144.46,901.28,141.5402,834.21,65.745
2359.3201,144.43,901.2371,141.5199,834.635,65.735
2359.3101,144.412,901.355,141.51,834.27,65.73
2358.6599,144.418,901.37,141.5,834.1556,65.72
2358.51,144.33,901.11,141.455,834.01,65.6986
2358.6201,144.33,901.17,141.44,833.7484,65.705
2358.3201,144.33,901.05,141.42,833.76,65.705
2358.9399,144.2801,900.89,141.42,833.76,65.6764
2359.1399,144.35,900.8754,141.48,833.9,65.699
2358.9099,144.38,900.815,141.5098,833.9,65.7049
2358.1699,144.35,900.66,141.49,833.91,65.6817
2358.04,144.27,900.64,141.45,833.89,65.66
2356.95,144.21,900.44,141.45,833.65,65.6436
2357.3799,144.19,899.83,141.38,833.46,65.625
2357.6799,144.21,899.55,141.43,833.55,65.63
2357.6299,144.18,899.73,141.43,833.69,65.63
2357.6399,144.18,899.9,141.42,833.72,65.645
2358.1001,144.2093,900.53,141.45,833.5701,65.642
2357.3301,144.26,900.61,141.48,834.1,65.66
2357.5701,144.2101,900.816,141.43,833.99,65.625
2357.5701,144.2743,901.2725,141.49,834.26,65.64
2357.4199,144.25,901.17,141.4702,834.26,65.64
2357.73,144.28,901.3660000000001,141.52,834.0,65.635
2358.22,144.2801,901.8523,141.506,834.05,65.6349
2358.1001,144.345,902.2237,141.545,834.39,65.66
2358.4299,144.37,902.22,141.52,834.63,65.655
2358.8,144.37,902.5,141.535,834.8105,65.6464
2358.6799,144.42,902.8510000000001,141.53,835.08,65.65
2358.54,144.3601,902.7629,141.525,834.9713,65.62
2358.5901,144.3751,902.38,141.5,834.7504,65.605
2358.8701,144.3851,902.35,141.5,834.81,65.62
2358.22,144.37,902.86,141.51,834.95,65.62
2357.96,144.3449,902.79,141.5,834.83,65.62
2357.3401,144.3111,902.6851,141.52,834.83,65.615
2357.22,144.28,902.57,141.48,834.57,65.605
2357.0801,144.2656,902.47,141.49,834.47,65.6
2357.24,144.267,902.61,141.49,834.3,65.605
2357.24,144.25,902.5880000000001,141.505,834.52,65.6149
2357.6399,144.27,902.79,141.535,834.66,65.625
2357.49,144.33,902.87,141.565,835.0,65.655
2357.6101,144.31,902.4,141.55,834.95,65.64
2357.3899,144.3149,902.53,141.5685,834.59,65.635
2357.21,144.29,902.48,141.55,834.92,65.63
2356.8301,144.28,902.54,141.52,834.87,65.6349
2356.8999,144.21,902.7075,141.48,834.36,65.615
2356.98,144.24,902.805,141.5,834.2,65.605
2356.98,144.2549,902.7,141.51,834.203,65.615
2357.25,144.25,902.77,141.48,834.5715,65.6
2357.1399,144.27,903.5,141.51,834.75,65.63
2357.3999,144.225,903.541,141.51,834.3926,65.6201
2358.0,144.2571,904.24,141.514,834.3926,65.63
2357.6499,144.27,904.455,141.6,834.82,65.645
2358.0,144.265,905.26,141.59,834.8,65.63
2357.95,144.3,904.5576,141.585,834.69,65.6399
2357.72,144.2867,905.3,141.6,834.83,65.63
2357.8201,144.28,905.4739999999999,141.56,834.9474,65.6301
2357.8301,144.275,906.0662,141.5852,834.82,65.63
2356.75,144.29,906.85,141.585,834.88,65.6364
2356.21,144.25,906.195,141.53,834.38,65.61
2356.55,144.15,906.1869,141.531,834.07,65.6
2356.3999,144.19,906.345,141.5908,834.03,65.615
2356.52,144.19,905.97,141.6799,834.16,65.6101
2356.3701,144.19,905.5101,141.76,834.25,65.63
2356.5701,144.18,905.419,141.78,834.365,65.62
2355.8401,144.16,905.77,141.82,834.36,65.625
2355.98,144.0944,905.74,141.75,834.06,65.605
2355.6001,144.06,905.67,141.74200000000002,834.35,65.605
2355.5901,144.11,905.83,141.725,833.83,65.5646
2355.1599,144.1588,906.02,141.73,833.89,65.565
2355.6799,144.125,905.845,141.73,833.8454,65.5492
2355.46,144.17,905.82,141.765,834.0,65.555
2354.53,144.14,905.67,141.725,833.95,65.55
2354.5901,144.06,905.17,141.6353,833.36,65.5101
2354.6499,144.06,904.96,141.65,833.51,65.51
2354.79,144.0648,905.03,141.6494,833.33,65.52
2355.0701,144.05,905.34,141.6647,833.29,65.515
2354.8201,144.079,905.255,141.68,833.37,65.53
2354.4199,144.05,905.26,141.64,833.47,65.51
2354.98,144.04,904.87,141.6369,833.2,65.515
2355.1101,144.07,905.05,141.6699,833.05,65.54
2355.3899,144.04,905.455,141.67,833.529,65.545
2355.75,144.07,905.79,141.69,833.53,65.57
2356.49,144.09,906.3096,141.73,833.72,65.565
2356.5601,144.15,906.6,141.7499,834.03,65.593
2356.55,144.17,906.8052,141.735,833.8183,65.5967
2356.71,144.2241,907.7432,141.80100000000002,833.98,65.6
2356.8101,144.26,908.0,141.82,834.0874,65.6
2356.6499,144.28,907.87,141.775,834.4187,65.605
2357.04,144.2627,907.1866,141.765,834.08,65.6
2357.51,144.33,908.05,141.82,834.24,65.62
2357.49,144.33,908.27,141.83,834.11,65.62
2357.3999,144.281,908.2172,141.8,834.2,65.6
2357.25,144.27,907.25,141.7637,834.0688,65.6
2357.29,144.285,906.97,141.7498,833.85,65.59
2357.28,144.27,907.0216,141.69,833.76,65.6
2357.4199,144.25,906.675,141.71,833.88,65.59
2357.4199,144.2975,906.697,141.735,833.81,65.585
2357.01,144.315,907.08,141.75,834.0,65.59
2356.8,144.2752,906.38,141.69,833.8,65.551
2356.6001,144.26,906.6,141.715,833.84,65.545
2356.51,144.23,906.86,141.715,833.9,65.53
2356.5801,144.235,906.97,141.7087,834.07,65.53
2356.52,144.27,906.72,141.7,833.9858,65.54
2356.74,144.26,906.92,141.73,833.885,65.535
2356.8999,144.261,906.92,141.685,834.1,65.535
2357.1699,144.28,907.03,141.6899,834.1089999999999,65.535
2357.3,144.29,906.92,141.69,834.4899,65.56
2357.27,144.32,907.1,141.67,834.4444,65.585
2357.1599,144.3178,907.09,141.69,834.56,65.585
2357.5801,144.31,907.05,141.685,834.32,65.6
2357.46,144.34,907.03,141.69,834.46,65.59899999999999
2357.8601,144.349,906.45,141.69,834.27,65.59
2357.8401,144.37,906.49,141.68,834.34,65.61
2357.6799,144.3757,906.3709,141.68,834.16,65.61
2357.5801,144.36,905.8853,141.65,833.82,65.59
2357.6799,144.34,905.97,141.65,833.82,65.58
2357.3301,144.35,905.8937,141.66,833.83,65.58
2357.3301,144.31,905.79,141.63,833.88,65.59
2357.27,144.33,905.3725,141.625,833.99,65.58
2356.8799,144.325,905.0,141.62,833.63,65.59
2356.8799,144.29,904.9975,141.61,833.5,65.5799
2356.6299,144.2734,904.88,141.59,833.7,65.58
2356.4199,144.3,905.1309,141.6,833.91,65.575
2356.6201,144.27,904.885,141.58,833.51,65.57
2356.8101,144.29,905.02,141.57,833.5,65.57
2357.0701,144.2754,905.1,141.5751,833.5707,65.585
2357.48,144.31,905.01,141.57,833.58,65.59
2357.5801,144.3267,905.01,141.6,833.58,65.6002
2357.3301,144.315,903.82,141.59,833.66,65.595
2357.3999,144.295,903.4,141.57,833.44,65.5839
2357.5601,144.3148,903.6,141.57,833.48,65.59
2357.9299,144.38,903.758,141.58,833.46,65.59
2357.6201,144.435,904.16,141.57,833.57,65.605
2357.71,144.3955,903.835,141.56,833.7499,65.62
2358.22,144.45,903.43,141.635,833.62,65.62
2357.8301,144.47,903.49,141.63,833.93,65.63
2358.1399,144.4622,903.51,141.6,833.86,65.625
2358.1201,144.54,903.87,141.65,834.08,65.625
2358.71,144.51,904.6,141.65,834.0,65.62
2358.5801,144.55,904.7968,141.69,834.18,65.645
2358.5,144.52,904.26,141.7,834.07,65.65
2358.6799,144.53,904.14,141.7096,834.19,65.6452
2358.5701,144.5352,903.9237,141.7,834.19,65.66
2358.3999,144.565,903.98,141.68,833.99,65.65
2358.3201,144.545,903.68,141.695,834.18,65.635
2358.6001,144.5057,903.21,141.68,834.01,65.645
2358.7,144.5,903.74,141.6625,834.07,65.67
2359.0,144.51,903.99,141.6564,834.13,65.67
2359.2,144.53,904.1198,141.66,834.22,65.68
2359.3899,144.56,904.3113,141.665,834.39,65.69
2359.21,144.59,904.27,141.675,834.39,65.69
2358.6799,144.5934,904.26,141.6595,834.39,65.685
2358.8799,144.62,904.23,141.65,834.06,65.69
2359.3401,144.61,904.2888,141.64,834.06,65.71
2359.25,144.67,904.66,141.7099,834.1,65.73
2359.51,144.7,904.84,141.69,834.3960000000001,65.7199
2359.77,144.72,904.89,141.69,834.59,65.7248
2360.1699,144.74,904.71,141.68,834.59,65.73
2360.0801,144.81,904.76,141.705,834.69,65.74
2359.8501,144.81,904.41,141.7,834.53,65.74
2359.73,144.77,904.12,141.71,834.41,65.74
2359.6299,144.7,903.58,141.69,834.24,65.75
2359.54,144.7156,903.802,141.7,834.24,65.73
2359.8201,144.75,904.2495,141.71,834.38,65.75
2359.8899,144.82,904.37,141.7799,834.285,65.75
2359.78,144.87,904.23,141.81,834.11,65.765
2359.5601,144.85,904.41,141.76,834.36,65.76
2358.95,144.81,904.32,141.76,834.31,65.75
2359.01,144.725,903.993,141.65,834.14,65.725
2359.05,144.76,904.0473,141.68,833.97,65.73
2359.3501,144.785,904.145,141.7052,834.0,65.721
2359.22,144.81,904.5,141.72,834.115,65.74
2359.47,144.8,904.62,141.7095,834.185,65.7448
2359.55,144.77,904.435,141.7052,834.21,65.76
2359.8701,144.779,904.38,141.73,834.05,65.77
2359.6001,144.7999,904.37,141.726,834.05,65.77
2359.24,144.786,904.125,141.73,834.07,65.78
2358.53,144.7343,904.32,141.72,834.2,65.762
2358.8401,144.6767,903.84,141.67,834.01,65.755
2359.1599,144.69,903.83,141.67,833.94,65.77
2358.78,144.7199,904.211,141.685,834.0,65.77
2358.8,144.71,904.64,141.64,833.97,65.7752
2359.1899,144.715,905.02,141.6698,834.0,65.78
2359.1201,144.73,905.64,141.72,834.15,65.79
2358.72,144.76,905.79,141.7,834.18,65.795
2358.7,144.73,905.46,141.6729,834.09,65.77
2358.3201,144.73,905.38,141.675,833.79,65.8
2358.1699,144.705,905.602,141.62,834.02,65.785
2358.3701,144.67,905.69,141.615,834.0664,65.7701
2358.4399,144.675,905.7069,141.6199,833.98,65.775
2357.4199,144.68,905.85,141.5708,833.98,65.76
2357.4099,144.6,905.36,141.52,833.55,65.725
2357.8,144.59,905.34,141.535,833.45,65.725
2358.1399,144.63,905.77,141.54,833.25,65.7299
2357.9199,144.65,906.0183,141.5866,833.5416,65.735
2358.26,144.64,905.74,141.51,833.4463,65.7294
2357.8401,144.68,905.735,141.585,833.6,65.74
2358.1001,144.635,905.62,141.53,833.21,65.715
2358.28,144.65,905.89,141.56,833.21,65.72
2358.1201,144.607,905.7201,141.53,833.25,65.7
2357.73,144.595,905.9398,141.53,833.038,65.7
2358.0,144.545,906.0999,141.53,833.155,65.7035
2358.0601,144.6,906.1215,141.57,833.42,65.7252
2358.1399,144.615,906.0467,141.61,833.535,65.73
2357.8601,144.58,906.135,141.61,833.63,65.725
2357.99,144.5854,905.97,141.58700000000002,833.58,65.725
2357.2,144.59,906.02,141.61,833.6171,65.741
2357.1899,144.55,905.73,141.55,833.31,65.705
2357.7,144.535,905.26,141.53,833.04,65.7
2357.5,144.62,905.9125,141.6,833.45,65.73
2357.22,144.6025,905.67,141.59,833.45,65.71
2356.96,144.63,905.385,141.57,833.25,65.705
2356.1899,144.65,904.64,141.53,833.24,65.705
2356.3201,144.59,903.485,141.51,832.8275,65.685
2356.78,144.58,903.94,141.5,832.9284,65.69
2356.97,144.64,904.55,141.54,833.36,65.71
2356.99,144.645,904.3973,141.52,833.48,65.715
2357.0601,144.64,904.8,141.5254,833.385,65.715
2356.73,144.675,905.025,141.55,833.5065,65.721
2357.0801,144.66,904.4875,141.52,833.14,65.71
2356.6201,144.675,904.64,141.53,833.29,65.715
2357.55,144.63,904.63,141.5,833.2,65.695
2358.45,144.685,904.89,141.52,833.87,65.72
2358.8701,144.72,905.1394,141.59,833.7679,65.745
2358.8999,144.75,904.84,141.61,834.12,65.77
2358.4399,144.745,904.92,141.61,834.35,65.78
2358.49,144.69,905.065,141.58,834.07,65.75
2358.4199,144.74,905.1301,141.595,834.1,65.76
2358.3501,144.76,904.61,141.565,834.11,65.7646
2358.53,144.78,905.04,141.6,834.15,65.775
2358.8601,144.7548,904.77,141.62,834.17,65.76
2358.3401,144.775,904.89,141.6,834.68,65.78
2358.5701,144.74,904.905,141.57,834.06,65.765
2358.97,144.77,905.12,141.61,834.2853,65.77
2359.04,144.789,905.06,141.6,834.18,65.78
2358.99,144.8247,905.55,141.62,834.17,65.79
2359.4399,144.85,905.56,141.62,834.3462,65.79
2359.3301,144.85,905.9,141.64,834.4,65.78
2359.45,144.85,905.92,141.67,834.46,65.77
2359.6101,144.85,906.05,141.685,834.2460000000001,65.76
2359.47,144.86,906.43,141.68,834.15,65.7699
2359.4099,144.85,906.43,141.72,834.27,65.78
2358.7,144.84,906.48,141.7323,834.36,65.75
2359.01,144.8,906.86,141.68,834.0,65.73
2359.25,144.8,906.92,141.72,834.4106,65.76
2359.0701,144.82,906.5829,141.76,834.44,65.75
2360.1101,144.8,906.89,141.74,834.4,65.72
2359.6699,144.84,906.98,141.77,834.38,65.77
2359.28,144.775,907.0,141.77,834.38,65.74
2359.71,144.74,906.98,141.7,834.0501,65.73
2359.96,144.76,906.98,141.73,834.47,65.735
2359.96,144.77,906.83,141.73,834.57,65.73
2368.3501,144.63,910.725,142.25,835.51,65.93
2367.6799,144.6139,910.725,142.17,834.07,65.95
2367.6499,144.56799999999998,909.07,142.04,833.03,65.9
2367.5901,144.73,909.959,142.07,834.61,65.79
2367.46,144.5436,909.33,142.11,835.255,65.85
2367.4099,144.375,911.12,142.13,834.97,65.79
2367.5901,144.53,911.55,142.216,835.5,65.81
2366.8899,144.53,913.82,142.27,836.36,65.79
2367.22,144.6355,913.73,142.2501,836.12,65.8
2367.3301,144.63,913.8889999999999,142.24,835.61,65.8
2367.72,144.55,914.2,142.17,835.47,65.81
2368.95,144.64,915.0953,142.23,835.42,65.84
2369.3601,144.72,914.46,142.29,836.385,65.93
2369.1399,144.8714,915.51,142.425,836.67,65.93
2369.0801,144.95,915.262,142.4797,836.27,65.915
2369.6599,144.9,916.83,142.415,835.29,65.89
2370.0901,144.95,916.29,142.482,835.34,65.91
2370.71,144.95,917.65,142.51,834.8,65.896
2372.1001,145.02,918.05,142.49,834.41,65.905
2372.5901,145.04,918.49,142.51,834.72,65.9
2372.76,145.12,918.94,142.5425,835.74,65.97
2372.6399,144.99,919.65,142.54,835.95,65.98
2372.73,144.92,919.3473,142.48,835.82,65.99
2372.8,145.0,917.61,142.43,835.5,65.99
2372.79,144.9206,916.65,142.34,834.66,65.9661
2372.97,144.85,917.18,142.32,834.79,65.9764
2373.21,144.7116,916.8,142.34,835.04,65.985
2373.4199,144.8065,918.78,142.42,835.55,65.99
2373.3301,144.8,918.7760000000001,142.3794,835.24,65.99
2373.3999,144.705,918.0,142.36,835.15,65.99
2372.4099,144.7725,918.16,142.395,835.0,66.01
2373.6101,144.61,918.21,142.45,834.3548,65.98
2374.78,144.61,917.821,142.5317,834.78,66.05
2375.3799,144.7,918.26,142.55,835.62,66.085
2375.8101,144.68,918.61,142.52,835.0314,66.08
2375.6799,144.72,917.75,142.54,834.88,66.13
2375.05,144.81,916.185,142.48,834.612,66.06
2374.6799,144.78,915.0648,142.31,833.9073,66.01
2375.5601,144.7,915.23,142.3499,833.66,65.9922
2375.3201,144.75,915.31,142.38,833.8810000000001,66.03
2375.02,144.84,916.5,142.4,834.07,66.03
2375.1101,144.8401,915.788,142.32,834.66,66.04
2374.8101,144.86,914.5935,142.31,834.255,66.0542
2374.77,144.83,914.54,142.31,834.12,66.03
2375.1101,144.78,914.7864,142.33,834.35,66.02
2375.7,144.7886,914.11,142.365,834.63,66.035
2376.27,144.88,913.9739999999999,142.39,835.23,66.07
2375.9399,144.94,914.195,142.4328,834.81,66.07
2375.8999,144.9299,914.0,142.38,834.64,66.07
2376.28,144.8835,913.63,142.3632,834.4725,66.06
2377.5701,144.92,912.75,142.3569,834.54,66.0546
2377.74,144.9,913.125,142.44,835.18,66.1
2377.96,144.87,912.98,142.38,834.99,66.095
2377.6599,144.87,912.11,142.39,835.0,66.11
2376.9299,144.84,911.81,142.373,834.9253,66.1
2376.8701,144.81,911.8,142.38,834.9072,66.0765
2377.3,144.83,913.198,142.42,835.04,66.07
2377.45,144.9,914.085,142.475,834.96,66.095
2376.99,144.96,914.16,142.4642,835.02,66.095
2377.01,144.96,914.51,142.44,834.83,66.11
2376.0701,145.0,914.03,142.4418,835.15,66.1
2375.47,145.086,914.0,142.49,834.98,66.1558
2375.0701,145.08,914.05,142.49,835.06,66.14
2375.4399,145.07,913.778,142.4841,835.26,66.1
2374.96,145.0,913.77,142.46,835.16,66.115
2375.02,144.9704,913.38,142.43,835.1918,66.08
2374.5701,145.06,914.5,142.45,835.14,66.085
2374.3999,145.0725,915.11,142.44,834.8,66.0899
2374.26,145.04,915.19,142.4375,835.0,66.07
2374.8101,145.04,915.83,142.46,834.77,66.09
2375.7,145.04,915.738,142.5,835.2,66.1031
2376.0801,145.12,917.34,142.77,835.4703,66.17
2375.3201,145.105,917.25,142.7327,835.6512,66.17
2375.79,145.12,917.1410000000001,142.72,835.4119999999999,66.16
2376.1399,145.2243,916.83,142.77,835.6,66.1799
2376.3501,145.235,916.87,142.77,835.8843,66.19
2376.5601,145.28,916.66,142.76,835.9008,66.2
2376.6001,145.3,917.17,142.825,836.32,66.23
2375.97,145.35,917.5621,142.87,836.5,66.24
2375.3101,145.36,917.72,142.8886,836.33,66.2157
2375.01,145.36,917.26,142.83,836.346,66.23
2375.29,145.34,916.9,142.72,836.16,66.235
2375.0,145.3505,917.7402,142.7831,836.07,66.25
2375.49,145.2583,917.92,142.75,835.815,66.225
2375.8501,145.32,918.03,142.81,835.94,66.26
2376.1001,145.33,918.25,142.81,835.67,66.275
2375.98,145.28,918.365,142.83,835.57,66.2599
2375.48,145.28,918.2528,142.8,835.44,66.265
2375.8701,145.22,917.3201,142.74,835.0,66.24
2375.71,145.236,917.76,142.79,835.38,66.25
2376.5,145.28,918.0664,142.81,835.12,66.25
2376.0801,145.38,919.115,142.93,835.76,66.34
2375.6201,145.37,918.8744,142.95,835.93,66.34
2374.96,145.36,919.16,142.96,835.63,66.34
2374.8101,145.31,919.0304,142.93,835.62,66.335
2373.4399,145.31,919.4113,142.93,835.23,66.35
2372.73,145.2301,918.9617,142.9,834.84,66.305
2373.1599,145.12,918.52,142.8467,834.96,66.305
2373.05,145.18,919.14,142.93,835.075,66.32
2372.5901,145.21,919.4,142.92,835.365,66.295
2372.51,145.17,918.87,142.9056,835.165,66.29
2373.46,145.1,917.9,142.93,835.28,66.285
2373.4199,145.18,918.27,142.96,835.53,66.28
2373.3201,145.18,918.39,142.94,835.47,66.27
2373.3,145.16,917.86,142.84,835.45,66.275
2373.49,145.08,917.96,142.83,835.45,66.275
2372.5901,145.085,918.16,142.86,835.72,66.3
2372.8401,145.1167,917.6475,142.85,835.76,66.305
2372.1299,145.1192,917.9,142.85,835.605,66.305
2372.49,145.1,917.235,142.73,835.48,66.285
2371.79,145.1359,917.39,142.69,835.0,66.3
2372.6799,145.07,917.95,142.701,835.12,66.2856
2371.5801,145.11,918.75,142.7599,835.68,66.305
2371.5601,145.07,918.515,142.7,834.88,66.262
2371.24,145.09,918.41,142.685,834.955,66.25
2371.21,145.01,918.5123,142.69,835.15,66.24
2371.1201,144.98,918.56,142.7,835.09,66.24
2371.4399,144.96,918.7459,142.69,835.275,66.23
2371.1101,144.97,919.6876,142.705,835.36,66.24
2370.21,144.97,918.9617,142.66,835.07,66.23
2369.1899,144.89,917.44,142.555,834.41,66.195
2369.5901,144.857,917.37,142.52,834.29,66.18
2371.5,144.8641,917.7895,142.505,834.135,66.175
2372.26,144.96,918.62,142.56,835.0,66.22
2371.6299,145.0408,919.095,142.6299,835.06,66.2246
2371.99,145.08,918.97,142.64,835.36,66.205
2372.01,145.14,920.18,142.6744,835.18,66.17
2372.3899,145.16,919.3461,142.67,835.46,66.17
2372.3501,145.1808,919.6981,142.74,835.47,66.2
2372.3799,145.205,919.5883,142.731,835.6,66.1965
2373.2,145.23,919.7433,142.74,835.275,66.195
2373.48,145.319,920.685,142.77,835.64,66.2
2373.3201,145.23,921.505,142.7544,835.37,66.2
2373.1101,145.24,921.2305,142.766,835.27,66.195
2373.77,145.26,921.193,142.8223,835.4,66.191
2374.3301,145.285,921.54,142.819,835.24,66.205
2373.8101,145.29,921.59,142.81,835.54,66.1951
2373.77,145.2243,921.67,142.7353,835.09,66.1849
2373.6399,145.19,921.86,142.77,835.3,66.175
2373.6899,145.22,922.22,142.8084,835.65,66.17
2373.45,145.2044,922.31,142.78,835.665,66.185
2373.6001,145.16,921.44,142.72,835.45,66.17
2373.53,145.19,921.41,142.72,835.4484,66.176
2373.4099,145.19,921.84,142.77,835.33,66.19
2373.4199,145.18,921.7508,142.7705,835.48,66.18
2373.5701,145.178,921.6,142.775,835.48,66.18
2373.24,145.23,921.97,142.76,835.415,66.18
2373.1899,145.225,922.21,142.7554,835.3,66.1899
2372.53,145.26,922.2602,142.76,835.12,66.175
2372.28,145.18,921.693,142.7083,835.07,66.145
2372.5601,145.2,921.7189999999999,142.7,834.72,66.13
2372.23,145.24,921.64,142.68,834.8349,66.135
2372.3601,145.21,921.09,142.69,834.76,66.135
2372.25,145.19,920.535,142.71,834.79,66.135
2372.8,145.2,920.98,142.715,835.08,66.16
2372.8201,145.22,921.4825,142.75,835.17,66.17
2373.26,145.23,922.1768,142.745,835.25,66.18
2373.1399,145.245,921.965,142.74,835.11,66.17
2373.24,145.2644,922.1175,142.725,835.02,66.185
2372.6899,145.2342,922.055,142.725,835.1768,66.18
2372.46,145.2,921.94,142.6816,834.98,66.16
2373.0601,145.2,921.74,142.6699,835.32,66.16
2373.1299,145.25,921.7468,142.73,835.34,66.16
2373.26,145.23,921.5781,142.72,835.34,66.14
2373.04,145.24,921.36,142.77,835.3,66.14
2373.21,145.26,921.3121,142.77,835.18,66.14
2373.3201,145.2559,921.62,142.76,835.3215,66.14
2373.3401,145.2701,921.69,142.75,835.46,66.13
2373.4299,145.31,921.83,142.76,835.55,66.131
2373.8201,145.3457,922.04,142.775,835.5633,66.1348
2374.0601,145.39,922.05,142.83,835.53,66.15
2375.0,145.3559,923.0,142.876,835.7,66.17
2375.1001,145.404,923.19,142.92,835.75,66.19
2375.0,145.42,923.46,142.931,835.8076,66.208
2375.1699,145.4065,923.4965,142.955,835.9,66.19
2375.0901,145.424,923.31,142.96,836.05,66.185
2374.8799,145.36,922.98,142.945,836.0,66.18
2375.01,145.275,922.05,142.905,835.95,66.18
2374.7,145.1701,922.19,142.8654,835.84,66.1765
2374.8,145.19,921.8398,142.88,835.9,66.17
2374.6101,145.2,922.06,142.885,836.35,66.17
2374.6899,145.14,921.45,142.85,836.2639999999999,66.1548
2374.8201,145.15,921.4442,142.86,836.2925,66.16
2374.78,145.1701,921.96,142.84,836.36,66.145
2375.3501,145.17,921.8989999999999,142.88,836.44,66.135
2375.47,145.175,922.04,142.935,836.66,66.16
2375.04,145.215,922.195,142.9481,836.84,66.155
2375.05,145.2341,922.0361,142.9304,836.68,66.13
2374.8101,145.285,921.99,142.92,836.88,66.148
2374.98,145.2671,922.045,142.87,836.72,66.12
2374.8101,145.32,922.04,142.89,836.86,66.141
2375.3201,145.28,922.18,142.92,836.57,66.135
2375.28,145.295,922.0895,142.9165,836.43,66.1457
2375.52,145.2799,921.85,142.92,836.5,66.14
2375.8,145.29,922.0,142.94,836.48,66.145
2375.8701,145.3047,922.5,142.98,836.55,66.145
2375.6001,145.34,922.155,142.97,836.55,66.135
2375.75,145.35,922.4098,142.985,836.55,66.145
2375.76,145.35,922.2310000000001,142.98,836.62,66.145
2375.7,145.35,922.45,142.9748,836.62,66.155
2375.8601,145.37,922.55,142.9599,836.8,66.1556
2376.2,145.42,922.11,143.045,837.0,66.195
2376.21,145.3953,921.65,143.03,837.1,66.195
2376.1899,145.4248,921.7878,143.05,837.35,66.2036
2376.1201,145.36,921.99,143.05,837.3199,66.1943
2375.8899,145.3533,921.4426,143.0457,837.155,66.19
2375.4399,145.36,921.44,143.01,837.275,66.16
2375.24,145.32,921.45,143.0,836.93,66.13
2375.22,145.315,922.19,143.0047,836.949,66.1301
2375.48,145.3353,921.9164,143.03,836.86,66.1373
2375.8301,145.3447,921.96,143.05,837.24,66.14
